math_skill,programming_skill,communication_skill,creativity,analytical_thinking,memory,attention_to_detail,teamwork,leadership,stress_tolerance,adaptability,curiosity,math_interest,physics_interest,chemistry_interest,biology_interest,it_interest,economics_interest,humanities_interest,art_interest,sports_interest,desired_salary,preferred_work_env,work_life_balance,chosen_field
2.2,2.0,5.0,2.7,4.3,3.4,2.2,4.8,2.9,4.0,5.0,3.0,4.2,4.0,2.6,2.5,1.1,4.1,4.1,2.4,4.9,104594.4919896124,1,4.809874248062753,Psychology
3.9,2.6,4.8,3.6,4.3,4.9,1.9,4.0,3.5,3.8,1.8,3.8,2.6,3.5,1.7,1.1,2.4,5.0,4.5,4.8,1.6,93492.316560591,3,2.850577613537935,Psychology
2.1,1.0,4.6,1.4,4.2,3.8,2.4,4.6,3.7,4.5,2.6,1.6,2.1,1.3,3.5,1.0,1.3,3.0,4.0,2.1,3.8,86404.30445979627,2,3.1341753148127616,Psychology
3.9,1.9,4.8,2.6,3.1,4.7,2.4,5.0,3.8,2.8,4.7,3.0,4.3,4.3,1.7,2.2,1.9,2.8,4.7,1.3,3.0,136692.96549713478,1,2.2860017939756476,Psychology
2.1,2.1,4.8,4.6,3.5,2.0,3.9,4.6,2.6,3.0,2.6,3.7,4.7,2.3,3.4,1.5,1.2,3.6,4.5,1.9,3.0,146367.39043317884,3,2.342458545945723,Psychology
1.4,2.4,5.0,2.2,3.5,3.4,2.1,4.3,3.2,3.8,3.0,3.5,2.8,3.1,3.4,1.0,1.5,4.1,3.5,3.4,4.4,154120.91040280007,3,4.431907952875022,Design
3.0,1.0,4.1,5.0,3.9,3.7,1.9,4.6,4.3,1.1,3.2,3.2,3.3,5.0,2.7,2.5,1.9,5.0,4.6,3.6,1.0,123375.45601905716,1,3.3617716740780734,Psychology
2.7,2.5,4.2,2.2,4.0,3.1,3.8,4.3,3.6,1.0,2.3,3.0,2.9,3.1,3.9,2.5,2.2,2.8,4.7,3.5,1.9,130315.2655869216,2,4.240760340083026,Psychology
3.7,1.9,4.8,2.5,3.3,2.3,2.4,5.0,2.9,2.2,2.8,3.7,4.5,3.5,3.0,4.7,1.8,2.7,3.9,2.4,1.8,80855.10855221492,1,3.434953563652255,Psychology
3.5,1.8,4.1,3.5,3.7,3.0,3.5,4.5,2.4,1.3,2.0,2.8,3.0,4.4,5.0,2.9,2.3,2.5,4.2,2.8,2.4,97379.37220759991,3,5.350628509815812,Psychology
3.5,2.7,4.2,2.8,3.8,2.8,3.2,4.5,2.8,2.7,4.4,2.1,2.5,1.6,2.1,2.5,2.1,3.8,4.9,4.4,2.0,94358.65767323627,2,2.6265755701019615,Psychology
2.8,1.0,4.4,3.9,3.6,4.2,2.5,4.8,1.2,2.8,2.6,1.6,4.1,2.4,2.3,4.3,2.1,3.8,3.6,2.2,5.0,145621.42007950437,2,4.059296226659394,Psychology
3.4,2.3,4.9,4.7,3.7,1.3,4.2,4.6,3.5,2.1,1.3,3.3,2.7,3.0,2.5,3.1,1.5,4.5,4.4,3.9,3.5,158947.34334730884,2,3.6428437004254506,Psychology
3.2,3.0,4.3,4.6,3.7,2.2,3.4,3.8,2.5,2.7,2.8,4.0,3.8,2.7,3.4,5.0,1.2,2.0,4.5,5.0,2.2,102462.48189720487,1,2.539486647480823,Psychology
4.4,1.8,4.9,3.2,3.5,2.5,1.6,5.0,2.9,4.4,2.6,2.7,1.9,2.7,1.8,3.4,2.1,4.5,3.8,4.2,2.0,130326.948142119,1,2.58364916221616,Psychology
2.6,1.1,4.1,3.7,4.5,3.8,3.1,4.3,2.8,3.3,3.2,2.0,4.0,3.0,1.0,1.7,1.7,3.2,4.5,2.3,4.2,142508.87047167317,1,4.536729422201188,Psychology
2.3,1.5,4.5,2.7,4.5,3.4,2.1,4.0,3.1,3.9,4.6,3.2,2.9,2.8,2.3,2.9,1.7,2.6,4.8,1.6,1.1,91460.82955034098,1,4.133286593691414,Psychology
2.3,1.5,4.7,3.0,2.6,2.1,3.9,4.0,3.9,3.0,2.5,2.6,3.6,2.1,1.7,2.3,1.1,1.9,4.0,3.1,1.0,122742.8548910712,1,4.0011585368820395,Psychology
3.4,2.4,3.8,5.0,5.0,1.1,3.5,5.0,4.0,4.0,1.6,3.8,3.2,3.8,2.0,1.9,1.9,2.6,4.4,2.5,2.8,100017.06258100578,3,3.461379350857495,Medicine
2.9,1.5,3.8,4.1,3.5,2.1,3.5,4.4,1.7,2.8,1.3,2.3,4.3,1.9,2.3,3.2,1.2,2.3,5.0,2.1,2.7,98296.63376734633,2,4.999997156748601,Psychology
2.9,2.0,4.9,4.8,3.8,3.4,2.9,4.3,2.5,2.4,4.7,2.4,1.5,3.1,4.0,4.2,1.2,4.1,5.0,2.3,2.8,83053.33604018195,3,4.982959634744549,Psychology
2.5,2.2,4.2,3.9,3.5,1.0,2.9,3.8,2.7,3.4,2.3,1.3,2.0,4.3,3.2,3.9,3.2,5.0,4.6,2.7,2.4,123030.40317745143,1,3.8769436385941347,Psychology
2.9,1.7,4.5,2.5,3.9,3.3,2.8,4.0,4.3,3.3,3.7,2.3,2.9,2.2,4.4,1.9,1.3,3.1,3.9,4.4,1.6,112869.71448468964,1,3.166285588081892,Economics
3.9,2.3,5.0,3.0,4.7,3.9,1.6,4.8,3.7,1.1,2.9,4.1,1.0,3.7,3.4,3.1,4.2,3.7,4.2,2.7,3.9,138237.42702692468,1,4.7940062454439545,Psychology
2.2,1.4,4.2,2.6,2.7,2.7,3.0,5.0,2.9,4.3,3.8,3.1,2.9,3.5,3.6,2.5,2.4,2.9,4.8,4.6,2.6,60439.4368996821,1,3.45739813113849,Psychology
2.8,1.8,4.1,3.4,3.8,2.2,1.0,4.7,2.6,3.7,1.6,3.1,3.0,2.8,4.6,3.2,1.0,2.6,3.7,4.4,3.2,115200.27217532022,1,2.8254119998737566,Psychology
3.5,1.7,4.4,1.9,4.9,4.1,2.7,4.0,3.7,3.4,2.6,2.9,3.6,3.2,3.4,3.3,2.5,2.4,4.6,2.3,2.4,177107.14626561827,2,2.360030496764792,Psychology
2.9,2.1,4.8,1.5,5.0,3.7,3.4,5.0,3.4,4.9,5.0,4.4,3.0,2.9,2.6,3.8,1.3,2.8,3.4,2.0,3.1,137601.5761500223,2,2.7467209293211723,Psychology
3.2,2.0,5.0,3.1,2.8,2.5,1.8,4.7,4.1,1.5,2.9,4.2,1.4,2.6,3.0,4.1,2.4,3.7,4.8,2.6,4.6,99872.72375036978,1,1.277271443232495,Psychology
1.3,2.7,4.3,2.8,3.5,3.5,3.2,4.3,4.6,2.9,2.8,3.8,4.2,3.9,2.4,3.4,2.1,2.8,4.0,3.2,4.1,168890.30096377683,2,3.88780251676312,Psychology
2.0,2.2,4.8,2.4,4.1,3.2,1.6,4.7,3.1,1.1,2.7,3.1,2.3,3.3,2.7,4.0,2.2,4.9,3.8,3.3,3.0,132617.7449838016,1,4.546874770722666,Psychology
3.5,1.0,5.0,3.4,3.4,3.4,2.1,4.2,2.2,3.9,2.7,2.5,2.3,3.7,3.6,2.6,2.3,1.0,4.1,4.2,2.8,85960.61544216773,2,3.396564791571195,Psychology
1.2,1.8,4.6,1.2,3.1,2.9,2.8,4.3,3.3,1.3,3.7,2.7,2.4,1.1,2.7,3.5,2.1,3.2,4.3,2.9,1.9,119857.01883921033,2,3.1071187850584527,Psychology
2.9,1.6,4.9,3.8,3.4,2.6,1.1,4.0,2.7,3.1,2.9,2.2,4.1,4.0,4.1,4.6,1.3,3.4,5.0,5.0,4.5,112307.59203643884,2,4.608544802596822,Linguistics
3.6,2.8,4.3,3.7,2.0,2.6,2.4,4.3,3.1,2.8,1.9,2.3,3.5,3.4,4.6,3.3,3.0,1.6,4.8,3.8,3.5,83980.5297056445,1,3.753958888860067,Psychology
2.8,1.7,4.6,1.2,4.0,4.5,1.0,3.3,3.9,5.0,5.0,2.8,3.7,4.3,1.6,1.2,1.9,2.1,4.7,2.7,4.9,142118.88528056978,1,4.785768919214466,Psychology
2.7,2.9,4.2,1.5,2.4,3.5,3.5,4.1,4.2,2.4,1.8,2.1,4.4,3.8,2.8,2.7,1.6,1.0,3.7,2.9,3.6,110184.54428981435,1,2.2591913847934313,Psychology
2.2,2.8,4.1,2.4,3.5,1.7,3.0,4.1,3.2,4.7,3.0,3.5,3.0,2.7,3.7,2.1,2.7,2.2,5.0,2.6,2.2,123054.19504765313,3,3.9707691740161724,Psychology
3.5,2.9,5.0,2.4,3.6,1.7,3.6,4.9,4.0,3.3,3.7,1.4,2.6,2.5,4.5,3.4,2.2,1.7,3.9,2.8,3.8,93867.89222008841,2,4.679489905527804,Psychology
3.2,3.0,4.6,2.6,4.1,4.7,3.5,4.5,2.6,1.9,3.0,3.0,1.1,2.3,4.2,2.7,1.0,4.6,4.1,2.5,4.1,97737.7965110321,3,2.282626510801938,Psychology
3.7,1.7,4.5,3.5,4.0,3.6,4.4,4.3,3.0,5.0,2.5,2.3,3.8,3.9,3.8,2.3,1.9,3.0,4.4,3.2,2.7,165750.87920910385,1,2.706734102020595,Psychology
3.2,1.1,4.4,3.4,3.0,3.3,2.7,4.4,4.0,5.0,3.1,2.8,4.9,4.1,4.8,3.2,2.6,3.0,4.5,3.1,3.4,122232.67920704781,1,3.797560411964231,Psychology
4.2,2.8,4.4,2.8,3.0,4.1,3.5,4.0,3.3,1.4,3.4,4.3,3.7,3.3,4.1,2.6,1.0,4.4,4.9,3.3,3.1,144937.29455386283,3,4.163900681600117,Medicine
3.6,2.5,4.3,3.9,4.6,2.5,3.0,4.1,1.7,4.0,4.6,2.9,2.5,4.1,4.2,2.1,2.1,5.0,5.0,2.1,1.6,130530.50763171403,3,4.40779594607718,Psychology
2.9,1.5,3.3,2.1,3.7,3.1,1.8,3.3,5.0,3.0,2.7,3.2,1.9,4.1,2.5,2.3,1.6,2.3,3.9,3.4,3.6,80546.73806827715,2,3.28219572080791,Psychology
3.2,2.5,4.2,1.4,3.0,4.1,2.1,3.6,2.9,3.6,3.0,3.6,4.2,3.6,2.8,2.5,2.5,3.3,4.1,4.3,3.3,139587.40429020327,1,3.570499052685592,Psychology
2.5,1.0,3.6,2.3,3.7,2.3,3.3,4.8,1.7,3.5,3.0,1.3,3.9,2.1,5.0,4.2,1.9,3.0,3.8,4.8,2.2,121259.80836560982,1,2.9863012771945443,Psychology
2.8,1.1,4.7,4.5,2.9,1.5,2.9,4.4,3.7,4.5,3.8,1.6,1.9,2.2,3.8,3.6,2.9,3.6,4.2,2.8,1.5,138844.32661146767,1,1.8164724054605168,Psychology
1.5,1.3,4.6,3.2,4.0,2.3,2.3,5.0,2.3,3.5,4.1,3.5,2.7,1.9,1.8,2.6,1.9,3.0,4.1,2.5,4.4,89193.24230047346,1,2.9523874087322293,Psychology
2.3,2.7,5.0,1.7,3.9,2.7,2.1,4.5,3.5,1.0,4.0,3.7,3.0,2.1,3.5,2.3,2.9,3.9,4.5,2.2,3.5,143765.42934112428,1,3.2516548184726686,Psychology
3.6,2.8,4.8,4.4,4.0,3.1,3.3,4.1,3.8,2.8,3.3,2.7,3.4,3.2,4.0,2.4,1.6,3.7,5.0,2.7,3.6,93363.12528538151,2,3.1065611097239456,Psychology
2.0,1.5,4.4,2.8,2.1,2.2,2.4,5.0,3.2,2.2,2.6,3.4,2.6,2.4,2.4,3.5,1.0,1.9,4.0,1.9,2.2,146905.86654574706,1,3.651511404685874,Psychology
2.1,2.1,5.0,2.3,3.6,1.8,4.1,5.0,2.1,2.8,3.4,3.1,2.1,2.0,1.8,4.0,2.5,4.7,4.0,3.3,3.1,131140.65696565804,3,3.9876891885625563,Psychology
2.9,2.6,3.9,1.8,5.0,1.8,3.6,4.9,3.3,4.0,1.2,4.2,1.0,3.9,5.0,4.3,2.1,2.8,4.5,1.9,2.8,76037.34407795008,1,3.911275865172375,Psychology
1.4,2.2,5.0,3.5,3.5,1.6,3.5,5.0,3.7,4.2,3.9,2.6,3.1,3.9,1.4,3.7,2.9,2.9,4.9,2.4,3.0,111806.6297313637,2,3.8678501529334337,Psychology
4.0,2.5,4.8,1.1,3.4,5.0,2.2,4.4,2.9,1.6,2.1,1.4,1.3,3.5,2.2,4.9,2.6,3.0,4.9,1.0,2.9,151948.7815536065,3,4.326639030782625,Psychology
2.7,1.1,4.9,3.5,3.3,1.9,3.0,4.5,3.2,3.0,4.2,2.4,4.9,1.3,2.3,1.8,2.2,3.4,5.0,3.2,3.8,87347.63603021784,3,2.3949588422291166,Psychology
3.0,1.6,5.0,3.7,3.8,4.6,2.4,4.2,3.2,3.6,1.1,4.2,2.4,3.7,2.2,4.3,2.7,4.0,4.7,2.8,1.3,121613.89701332824,2,4.6205651000300065,Psychology
3.1,1.4,5.0,4.1,2.8,1.2,1.6,4.2,3.9,3.9,3.3,2.9,5.0,3.0,2.9,2.5,3.5,3.7,4.0,1.8,1.3,117096.91123200725,3,2.3012182933736978,Psychology
1.8,2.8,5.0,2.5,3.8,2.4,3.6,4.7,2.7,2.7,2.8,2.4,3.4,1.0,3.1,4.7,2.5,2.0,4.0,2.5,2.4,140621.4012091108,1,3.49292825956262,Psychology
2.8,2.5,5.0,2.6,4.6,2.5,4.1,4.1,1.9,2.7,2.8,2.0,2.6,2.5,3.0,3.5,1.9,2.1,4.3,4.0,2.3,91160.57939849485,1,2.2699510630659248,Psychology
2.9,1.3,3.7,2.5,2.7,4.0,1.9,3.6,2.5,3.6,2.6,3.8,3.6,3.3,2.4,3.4,1.0,2.9,5.0,2.4,3.3,65365.25065165256,2,2.9198842805836125,Psychology
2.5,2.5,4.6,3.5,2.0,1.1,1.0,4.2,1.6,4.7,3.0,3.2,1.9,1.9,4.6,4.8,2.3,1.0,4.3,3.3,2.8,56395.017282275585,1,4.979612460833697,Psychology
1.3,2.2,4.2,3.0,3.5,2.2,3.0,4.7,4.4,2.5,4.1,4.3,2.0,3.3,3.8,2.8,1.9,3.5,4.5,2.9,2.3,102883.83590263002,2,2.1793501424418835,Psychology
2.5,1.4,4.2,4.7,3.8,2.8,3.8,4.2,3.5,3.7,2.0,2.7,1.5,1.9,2.3,3.3,1.2,3.1,4.4,2.7,3.8,170946.77591651067,1,2.1984283371113937,Design
2.5,2.6,4.9,1.7,4.5,3.1,1.0,4.0,2.6,1.8,4.3,2.6,3.5,3.2,3.7,4.7,2.5,4.7,4.9,3.1,3.3,50000.0,1,1.8298331686662124,Psychology
2.0,2.6,4.4,2.5,4.0,2.8,1.0,4.1,1.5,3.9,1.6,1.6,1.7,3.8,2.4,4.3,2.6,4.1,4.3,1.8,2.7,50000.0,3,3.9496509557872654,Psychology
2.4,1.7,5.0,3.0,3.3,2.6,3.3,4.4,3.0,2.7,4.0,3.6,2.8,3.1,2.2,2.9,1.5,3.2,4.4,2.8,3.1,128957.6887840669,1,4.226439819257467,Psychology
3.4,1.9,5.0,3.4,3.7,3.4,4.6,4.8,2.0,2.2,3.8,2.3,3.4,2.4,3.8,1.9,2.2,2.6,4.5,3.1,4.1,117564.387732137,3,4.2872819470890855,Psychology
2.7,2.0,4.9,2.8,4.4,3.2,4.0,3.7,2.4,2.7,3.4,2.6,5.0,1.8,4.0,4.2,2.3,2.7,4.5,3.8,1.4,100970.98942252534,3,1.9957936837210961,Psychology
2.8,2.0,4.4,3.8,4.4,3.0,3.3,4.4,3.6,4.6,4.1,5.0,3.8,1.2,3.6,2.3,2.9,2.7,3.8,3.3,2.7,132724.04465366076,3,3.780958954643821,Psychology
3.5,1.6,4.4,2.8,3.7,4.3,1.7,3.4,1.5,3.7,2.9,1.4,3.1,2.7,3.6,3.8,3.8,1.8,3.6,3.6,4.0,81729.16845136968,1,3.2087262313844795,Psychology
1.8,1.2,5.0,1.3,3.8,2.8,2.3,4.0,3.7,3.8,4.2,3.5,3.0,3.2,4.0,1.3,2.3,2.4,4.7,2.0,3.9,137627.15521315887,3,2.9356840885887086,Psychology
3.1,2.0,4.7,3.1,4.2,3.8,3.5,4.8,4.6,3.5,2.9,1.4,1.7,3.4,2.7,2.5,2.4,3.7,4.7,2.6,5.0,117602.38682268214,1,4.594895770020133,Psychology
1.0,2.4,4.7,4.7,3.6,2.6,2.2,4.6,2.3,1.9,2.3,2.1,2.0,3.1,2.8,3.5,2.1,1.8,3.4,1.9,3.8,142233.2962771911,1,4.287742015616173,Psychology
2.2,2.2,5.0,1.8,3.5,3.6,4.3,5.0,4.2,2.3,3.9,3.4,2.0,2.6,1.2,1.3,1.5,3.1,5.0,2.7,2.1,178660.5734681157,1,2.68684586058131,Psychology
2.7,2.2,4.4,2.8,3.1,3.3,3.2,4.7,2.8,3.7,3.3,4.2,2.7,3.9,2.8,3.6,2.9,4.2,4.4,2.5,4.0,106394.9755847978,3,4.291887714943875,Psychology
3.7,1.2,4.1,3.6,3.2,1.9,3.9,4.2,3.7,3.6,3.0,3.9,3.5,3.9,1.6,2.8,1.0,2.7,4.0,2.0,3.0,168333.98532144516,2,3.052934165864145,Psychology
2.8,1.1,3.9,3.6,4.3,2.6,3.0,4.2,4.1,2.8,2.5,4.0,2.2,3.2,2.0,3.7,2.6,1.7,3.8,3.3,4.9,146519.1321718144,2,3.33013215953151,Psychology
3.6,1.5,4.7,3.7,3.6,2.9,5.0,5.0,1.8,3.3,1.0,3.5,2.1,2.8,3.6,3.3,1.4,1.7,4.7,2.3,2.7,83179.19811820435,2,3.4119594756469542,Psychology
3.3,2.4,5.0,2.2,3.5,3.6,3.7,4.1,2.3,3.5,3.9,2.8,3.5,3.0,2.3,3.7,1.8,1.5,4.2,1.0,5.0,158974.36735091696,2,2.444397566258636,Psychology
3.5,1.5,5.0,3.0,3.6,2.8,4.7,4.4,1.7,4.8,3.8,3.2,1.0,2.4,2.9,1.7,1.7,2.0,4.7,3.8,3.8,142863.25453910365,2,2.0866044279984086,Psychology
2.2,1.1,4.7,4.1,4.0,3.4,2.6,4.7,3.2,4.2,3.2,1.5,1.8,1.9,2.4,4.5,2.8,3.4,4.9,3.7,4.0,88891.66551476442,3,4.5251401800616815,Psychology
2.5,1.5,3.7,2.7,3.7,3.4,2.2,3.6,4.7,3.2,2.9,4.0,2.0,1.8,3.6,4.8,1.0,2.9,4.7,3.4,2.6,90944.20911369257,3,1.7128515533680342,Psychology
2.0,1.9,4.6,1.3,3.7,2.9,2.2,4.1,2.3,3.5,3.0,1.9,4.0,1.6,1.3,2.8,1.8,3.1,3.9,3.9,4.7,119350.5485364364,2,3.7528083285491816,Psychology
2.7,1.8,4.4,3.4,3.2,1.0,2.9,4.9,1.3,3.1,3.0,3.5,3.1,2.3,1.4,3.1,1.5,2.1,4.5,1.9,3.1,136018.87228161542,3,3.231734141510574,Psychology
1.9,1.8,4.3,1.6,3.3,3.1,2.1,4.2,3.9,2.2,2.0,3.1,4.1,3.4,2.3,2.3,1.6,2.6,5.0,3.1,4.8,144587.00924165515,2,1.474572809164885,Psychology
2.9,2.3,3.9,1.1,3.5,2.0,3.2,4.4,1.8,3.3,3.7,4.6,1.9,2.8,2.4,4.9,1.0,3.7,4.3,2.0,2.8,126202.38034596216,2,1.9010096641013006,Psychology
3.1,1.6,3.6,2.8,3.7,2.7,3.1,3.6,3.9,3.3,4.2,2.4,3.3,1.0,2.1,1.5,2.1,1.8,4.2,2.9,2.5,77965.34721787467,3,4.748885836460086,Psychology
2.1,2.4,5.0,4.3,4.5,4.4,4.6,3.7,2.2,2.1,3.2,2.4,2.6,4.1,3.6,2.5,2.6,3.3,4.6,3.7,1.0,93185.03178668438,3,3.527344433630036,Psychology
2.0,1.8,4.3,2.6,4.6,1.7,2.8,3.9,3.3,4.4,3.7,3.2,4.0,3.9,2.6,1.3,2.8,1.8,3.9,2.7,2.4,84748.61210020518,1,3.430586013258479,Psychology
3.0,1.3,4.3,2.9,3.5,4.0,1.0,4.3,2.6,3.0,2.5,4.0,2.7,3.1,3.9,3.1,1.1,2.6,4.4,1.4,2.3,117951.99838568861,2,3.0194267633521186,Psychology
2.9,1.1,4.8,3.5,3.9,1.1,2.6,4.6,2.2,4.2,5.0,2.1,3.6,2.8,3.4,2.9,1.9,2.5,4.8,1.5,2.3,122451.70509029854,3,3.0210051273364518,Linguistics
2.1,1.6,4.1,4.1,2.8,4.8,2.9,3.4,3.8,2.6,1.8,2.7,2.2,4.3,2.2,1.7,1.5,2.0,5.0,3.2,1.5,88318.42119651621,2,5.2705791099354435,Psychology
2.0,1.8,4.0,3.4,5.0,4.8,3.8,4.1,2.8,4.1,3.7,3.1,3.1,4.1,4.3,1.5,2.2,3.6,4.2,4.3,2.7,159203.7024699589,2,3.2053261192932028,Psychology
3.5,2.8,5.0,4.9,3.5,1.7,5.0,4.1,3.6,2.2,4.1,1.7,5.0,3.4,1.7,1.0,1.9,4.1,4.3,4.3,2.0,142881.45428957118,3,3.8551629842783712,Psychology
3.2,1.6,3.6,2.3,3.2,3.2,2.4,4.6,1.1,3.6,3.5,1.9,2.2,2.6,4.0,2.7,2.2,3.0,4.9,3.1,1.7,111262.91511235746,1,4.278944489693772,Design
2.9,2.6,4.5,1.8,2.9,3.2,3.8,3.7,4.2,1.8,2.3,4.0,2.5,2.9,3.4,4.2,1.9,3.1,4.4,1.6,4.3,50000.0,2,2.802793926663611,Linguistics
3.2,2.8,4.5,2.3,3.6,1.0,4.0,4.5,2.8,1.3,4.1,2.6,3.6,3.0,1.4,4.3,2.8,3.8,4.7,1.8,3.9,186149.96532365258,3,3.592908624178684,Psychology
2.9,1.1,3.5,3.1,3.5,2.0,2.7,5.0,4.8,4.8,2.6,2.7,4.0,3.1,3.6,1.7,2.3,1.5,3.3,2.6,4.0,131307.70331749646,2,1.142984857774083,Software Engineering
2.1,1.7,3.8,3.0,3.5,2.2,4.4,4.8,3.8,3.0,3.3,4.7,1.8,2.0,4.1,3.5,1.6,3.5,3.9,3.4,2.3,165885.00633270375,1,3.75412971071792,Psychology
3.6,2.0,5.0,4.1,4.3,3.0,1.6,3.7,5.0,3.5,4.3,3.2,2.9,3.1,3.2,3.0,3.1,3.9,4.7,3.9,4.0,130630.18334676528,2,3.246121617312455,Psychology
2.0,2.2,5.0,1.4,3.8,3.6,4.8,4.4,4.6,3.8,3.9,2.2,5.0,3.1,3.2,3.0,2.9,5.0,4.8,2.6,4.7,82149.44798924495,3,2.943440769563099,Psychology
2.6,1.3,4.3,2.3,3.5,3.8,4.7,4.0,3.7,1.0,1.3,3.2,3.8,3.5,2.5,4.3,1.6,2.6,4.6,3.5,1.9,87393.64308146197,1,4.194561163186071,Psychology
2.5,2.5,5.0,3.8,3.0,1.8,2.8,4.6,4.2,2.2,2.5,2.7,2.7,4.5,2.9,3.2,2.6,4.6,4.5,4.3,4.8,116689.8087786613,2,3.049089228426433,Psychology
4.3,1.6,4.7,1.7,2.4,2.7,4.4,3.8,3.7,4.2,4.4,3.7,2.2,1.8,1.1,4.9,2.6,3.6,3.3,3.6,3.2,129903.64043637556,1,3.5347541301361742,Linguistics
2.2,2.2,4.2,4.1,3.2,2.3,4.0,4.4,3.4,3.7,2.3,2.5,4.5,3.7,2.6,3.3,1.9,3.9,4.6,2.9,1.9,139455.0858022737,1,3.227083152552935,Psychology
3.1,2.5,4.3,2.5,3.8,1.7,4.8,4.5,2.8,5.0,1.9,4.5,3.8,4.1,2.8,3.1,1.8,4.0,4.7,2.4,2.5,119555.6107992429,3,3.9136244920711007,Psychology
2.5,2.2,4.3,4.4,4.0,3.4,2.9,5.0,2.1,5.0,3.1,3.3,2.1,4.7,3.5,3.8,1.6,4.4,4.2,3.9,2.6,85074.69253055911,2,3.1303484315120573,Psychology
2.7,2.3,4.8,2.7,4.2,4.7,2.9,4.4,2.4,2.6,4.2,4.3,2.8,3.5,3.9,2.6,1.1,3.7,4.9,3.7,2.6,165693.3261422701,2,2.4651323559092484,Psychology
3.0,1.0,4.5,3.8,4.8,3.6,1.0,3.8,2.8,3.3,3.2,2.3,4.0,3.1,1.9,2.4,3.9,4.3,5.0,3.3,2.0,117739.74901108963,3,2.975855489589321,Psychology
1.7,1.5,4.9,3.2,3.5,2.6,2.0,5.0,2.0,4.0,1.0,3.9,4.0,2.1,2.4,4.1,1.2,3.4,4.2,3.9,4.9,89817.74113509954,3,4.197181565003431,Psychology
3.0,1.1,4.7,1.9,4.3,4.0,4.0,4.6,3.2,2.9,2.1,4.2,3.7,2.2,1.4,2.5,2.9,3.5,4.6,4.3,1.0,117588.80975848144,3,4.483220672961202,Design
2.7,2.3,5.0,3.0,4.4,3.4,4.4,4.8,2.5,4.4,3.5,2.9,1.6,3.2,4.8,1.0,1.0,3.8,4.6,3.7,2.5,55746.67994100959,3,5.562435382577384,Psychology
4.3,1.0,4.3,2.5,4.7,2.6,2.7,4.2,2.7,3.0,3.6,2.9,2.9,2.5,3.2,1.1,1.0,2.0,4.8,1.3,4.0,123480.58967012324,1,2.6236780572568117,Psychology
2.4,2.7,5.0,1.0,2.6,2.7,3.4,4.3,2.8,3.0,2.9,3.0,1.0,2.7,2.7,1.9,1.5,1.3,4.7,1.8,2.9,105276.79137400465,2,2.758948986429532,Psychology
2.1,2.1,4.7,2.9,3.7,1.7,2.9,5.0,2.9,4.8,3.0,2.2,2.1,4.1,3.3,1.6,2.1,3.5,3.9,2.8,2.1,106538.60697876627,3,2.703545050464777,Psychology
3.6,1.8,3.5,2.5,2.9,2.1,2.0,4.3,3.1,2.3,1.7,2.8,2.5,1.1,3.6,2.3,1.8,2.8,4.5,3.1,1.7,129370.75477646624,2,4.680457389658141,Design
2.2,2.9,5.0,3.5,3.7,2.2,3.1,4.5,2.8,3.5,3.8,2.1,2.3,1.6,3.3,4.5,1.0,2.2,3.8,2.4,1.0,152685.64139849614,3,4.038251999797271,Psychology
3.4,2.1,4.6,3.5,3.6,3.7,2.7,4.3,4.9,2.5,3.0,3.4,3.5,3.3,1.7,3.2,2.2,4.1,4.9,4.2,2.0,90119.38834757853,1,4.182898526156906,Psychology
2.5,2.2,4.5,1.8,5.0,4.0,2.8,3.9,2.1,2.7,2.0,3.0,4.3,2.5,4.3,1.9,2.7,4.1,5.0,3.4,2.9,147812.8772704915,3,3.6212868676246788,Psychology
3.3,2.2,4.2,1.9,4.5,2.6,4.4,3.1,3.2,3.9,3.1,3.2,3.6,3.8,3.6,4.2,1.7,4.7,4.0,4.0,3.4,187232.46290403145,1,0.7590189693983596,Psychology
3.0,1.3,4.8,3.8,3.3,3.7,3.9,4.6,4.3,2.1,1.6,1.4,3.1,3.4,3.6,2.9,2.2,3.3,4.7,3.5,3.9,82728.57958627341,3,2.9140632617918603,Psychology
2.6,1.9,5.0,3.5,4.0,2.7,4.7,4.8,4.0,3.3,4.0,3.4,2.6,3.4,5.0,3.2,2.9,4.2,4.8,4.7,1.0,64908.66638037798,1,3.805506283943059,Psychology
2.9,2.6,4.6,4.4,3.4,1.6,3.2,5.0,1.9,2.7,3.6,1.0,5.0,3.3,2.6,3.8,2.0,2.5,4.9,3.4,1.1,109222.1328825949,2,3.0671153110886977,Psychology
2.9,1.2,4.0,2.5,4.4,2.3,2.8,3.9,1.9,3.5,2.4,1.6,1.6,4.0,1.3,4.1,2.5,2.6,4.9,2.8,3.4,63775.05741807395,2,2.6682057761983673,Psychology
4.7,3.2,5.0,2.7,3.2,3.8,4.1,4.5,1.0,2.0,3.4,2.3,1.6,2.7,1.0,2.4,1.7,3.3,4.8,3.4,3.9,114960.6251660116,2,2.3355295563500675,Linguistics
3.0,1.3,4.7,4.7,4.5,1.6,1.2,3.5,2.4,2.7,4.1,3.8,3.6,2.4,2.4,2.3,3.0,2.4,3.8,2.8,4.6,117933.90112114625,2,3.526663709097876,Psychology
3.2,1.0,5.0,4.6,4.0,5.0,3.9,5.0,2.8,3.3,2.3,1.5,2.2,3.3,1.7,3.1,1.0,2.7,4.6,2.3,2.7,119405.3915823823,2,3.1887903352098497,Psychology
